DEPTH,TVD,GR,ROBB,TNPH,SWOB,STOR,ROP5,SMSE,Formation
2504.0844,1999.7443,111.2727,2373.529,30.4697,4.9915199999999995,17.4223,33.92772,13.49104,Dawson Canyon Formation
2504.1943,1999.7689500000001,110.3628,2367.874,30.2163,5.1087,17.4901,33.9974,13.6049,Dawson Canyon Formation
2504.2368,1999.7936,109.4529,2362.219,29.9629,5.2393,17.4711,34.248979999999996,13.45686,Dawson Canyon Formation
2504.3892,1999.8429,110.3881,2357.806,29.1151,5.3699,17.4521,34.50056,13.30882,Dawson Canyon Formation
2504.5416,1999.8921,111.8894,2362.719,28.7332,5.5005,17.4331,34.75214,13.160779999999999,Dawson Canyon Formation
2504.694,1999.9414,113.5525,2384.907,30.1226,5.6311,17.4141,35.00372,13.012739999999999,Dawson Canyon Formation
2504.8152,1999.96605,113.6056,2393.73,30.10325,5.7617,17.3951,35.2553,12.8647,Dawson Canyon Formation
2504.8464,1999.9907,113.6587,2402.553,30.0839,5.53312,17.64186,35.38428,13.00334,Dawson Canyon Formation
2504.9988,2000.04,113.0571,2416.879,30.9308,5.30454,17.88862,35.513259999999995,13.14198,Dawson Canyon Formation
2505.1512,2000.0893,113.0925,2385.284,31.0274,5.07596,18.13538,35.64224,13.280619999999999,Dawson Canyon Formation
2505.3036,2000.1386,113.2341,2377.175,32.1666,4.84738,18.38214,35.77122,13.41926,Dawson Canyon Formation
2505.3826,2000.16325,113.34025,2360.8295,32.728300000000004,4.6188,18.6289,35.9002,13.5579,Dawson Canyon Formation
2505.456,2000.1879,113.4464,2344.484,33.29,4.78578,18.36316,35.63672,13.530100000000001,Dawson Canyon Formation
2505.6084,2000.2371,113.3048,2347.227,33.419,4.9527600000000005,18.09742,35.373239999999996,13.5023,Dawson Canyon Formation
2505.7608,2000.2864,112.3848,2329.559,32.2819,5.11974,17.831680000000002,35.10976,13.4745,Dawson Canyon Formation
2505.9132,2000.3357,111.6771,2346.068,31.7588,5.286720000000001,17.56594,34.84628,13.4467,Dawson Canyon Formation
2505.948,2000.36035,110.54475,2347.2934999999998,31.4052,5.4537,17.3002,34.5828,13.4189,Dawson Canyon Formation
2506.0656,2000.385,109.4124,2348.519,31.0516,5.188375000000001,17.38155,34.084025,13.59575,Dawson Canyon Formation
2506.218,2000.4343,105.6615,2350.687,30.9344,4.92305,17.462899999999998,33.58525,13.7726,Dawson Canyon Formation
2506.3704,2000.4835,106.9708,2346.621,30.5156,4.657725,17.544249999999998,33.086475,13.94945,Dawson Canyon Formation
2506.4561,2000.5081500000001,109.5009,2347.1745,30.507550000000002,4.3924,17.6256,32.5877,14.1263,Dawson Canyon Formation
2506.5228,2000.5328,112.031,2347.728,30.4995,4.36074,17.67984,32.57772,14.25708,Dawson Canyon Formation
2506.6752,2000.5821,113.6941,2359.009,32.7598,4.32908,17.73408,32.56774,14.38786,Dawson Canyon Formation
2506.8276,2000.6314,113.5879,2371.146,32.7902,4.29742,17.78832,32.557759999999995,14.518640000000001,Dawson Canyon Formation
2506.98,2000.6806,114.1541,2384.565,32.9652,4.26576,17.84256,32.547779999999996,14.649420000000001,Dawson Canyon Formation
2506.9937,2000.70525,115.78184999999999,2384.062,32.46285,4.2341,17.8968,32.5378,14.7802,Dawson Canyon Formation
2507.1324,2000.7299,117.4096,2383.559,31.9605,4.24695,17.506999999999998,32.667075,14.188575,Dawson Canyon Formation
2507.2848,2000.7792,123.6375,2375.82,32.4299,4.2598,17.117199999999997,32.796350000000004,13.59695,Dawson Canyon Formation
2507.4372,2000.8285,126.0083,2376.111,30.9407,4.27265,16.7274,32.925625000000004,13.005325000000001,Dawson Canyon Formation
2507.5737,2000.8531,123.779,2378.3225,31.34835,4.2855,16.3376,33.0549,12.4137,Dawson Canyon Formation
2507.5896,2000.8777,121.5497,2380.534,31.756,4.3098399999999994,16.50302,33.34534,12.52384,Dawson Canyon Formation
2507.742,2000.927,115.0741,2368.467,31.5962,4.33418,16.66844,33.635780000000004,12.63398,Dawson Canyon Formation
2507.8944,2000.9763,109.6247,2367.253,32.2359,4.3585199999999995,16.833859999999998,33.92622,12.74412,Dawson Canyon Formation
2508.0468,2001.0255,107.7139,2354.359,31.4518,4.38286,16.99928,34.216660000000005,12.85426,Dawson Canyon Formation
2508.1655,2001.05015,110.1909,2364.0735,31.73615,4.4072,17.1647,34.5071,12.9644,Dawson Canyon Formation
2508.1992,2001.0748,112.6679,2373.788,32.0205,4.474139999999999,17.01284,34.17584,13.8666,Dawson Canyon Formation
2508.3516,2001.1241,117.8342,2369.372,32.9816,4.54108,16.86098,33.84458,14.7688,Dawson Canyon Formation
2508.504,2001.1733,115.8172,2370.338,31.8732,4.60802,16.70912,33.51332,15.671,Dawson Canyon Formation
2508.6564,2001.2226,111.1463,2374.937,30.5877,4.6749600000000004,16.55726,33.18206,16.5732,Dawson Canyon Formation
2508.6746,2001.24725,109.8724,2380.943,30.5556,4.7419,16.4054,32.8508,17.4754,Dawson Canyon Formation
2508.8088,2001.2719,108.5985,2386.949,30.5235,4.89648,16.49218,32.98014,16.43392,Dawson Canyon Formation
2508.9612,2001.3211,105.7677,2399.998,31.0515,5.0510600000000005,16.578960000000002,33.10948,15.39244,Dawson Canyon Formation
2509.1136,2001.3704,105.8738,2395.156,31.3839,5.20564,16.66574,33.238820000000004,14.35096,Dawson Canyon Formation
2509.266,2001.4196,109.0586,2372.839,31.0779,5.36022,16.75252,33.36816,13.30948,Dawson Canyon Formation
2509.283,2001.44425,110.52709999999999,2370.0915,31.9248,5.5148,16.8393,33.4975,12.268,Dawson Canyon Formation
2509.4184,2001.4689,111.9956,2367.344,32.7717,5.2823,16.785050000000002,33.263775,12.856300000000001,Dawson Canyon Formation
2509.5708,2001.5182,116.808,2371.854,33.4758,5.0498,16.730800000000002,33.03005,13.444600000000001,Dawson Canyon Formation
2509.7232,2001.5674,118.5773,2384.745,33.924,4.8173,16.67655,32.796325,14.0329,Dawson Canyon Formation
2509.8167,2001.59205,116.6311,2384.5025,33.50965,4.5848,16.6223,32.5626,14.6212,Dawson Canyon Formation
2509.8756,2001.6167,114.6849,2384.26,33.0953,4.50284,16.59248,32.890060000000005,14.13062,Dawson Canyon Formation
2510.028,2001.6659,108.0678,2378.714,33.2687,4.42088,16.562659999999997,33.21752,13.64004,Dawson Canyon Formation
2510.1804,2001.7152,102.0522,2383.378,33.4342,4.33892,16.53284,33.54498,13.149460000000001,Dawson Canyon Formation
2510.3328,2001.7644,100.1414,2374.562,31.9892,4.25696,16.50302,33.87244,12.65888,Dawson Canyon Formation
2510.4036,2001.7890499999999,100.97295,2373.858,31.408,4.175,16.4732,34.1999,12.1683,Dawson Canyon Formation
2510.4852,2001.8137,101.8045,2373.154,30.8268,4.43536,16.55998,34.12332,12.44232,Dawson Canyon Formation
2510.6376,2001.8629,105.6262,2338.51,30.4045,4.69572,16.64676,34.04674,12.71634,Dawson Canyon Formation
2510.79,2001.9122,109.1647,2356.349,30.8451,4.95608,16.733539999999998,33.97016,12.990359999999999,Dawson Canyon Formation
2510.9424,2001.9614,110.8278,2353.511,32.4416,5.21644,16.82032,33.89358,13.26438,Dawson Canyon Formation
2511.0051,2001.98605,111.30555,2362.2225,32.5563,5.4768,16.9071,33.817,13.5384,Dawson Canyon Formation
2511.0948,2002.0107,111.7833,2370.934,32.671,5.5219,16.67932,33.93712,13.40386,Dawson Canyon Formation
2511.2472,2002.0599,112.4556,2371.215,33.7819,5.567,16.45154,34.05724,13.26932,Dawson Canyon Formation
2511.3996,2002.1092,112.1548,2377.257,33.1887,5.6121,16.22376,34.17736,13.13478,Dawson Canyon Formation
2511.552,2002.1584,111.1817,2392.341,33.7822,5.6572000000000005,15.99598,34.29748,13.00024,Dawson Canyon Formation
2511.5669,2002.18305,110.97825,2386.9015,33.038,5.7023,15.7682,34.4176,12.8657,Dawson Canyon Formation
2511.7044,2002.2077,110.7748,2381.462,32.2938,4.7542,15.813366666666667,32.6865,13.855833333333333,Dawson Canyon Formation
2511.8568,2002.2569,112.5971,2382.383,32.0922,3.8061,15.858533333333334,30.9554,14.845966666666667,Dawson Canyon Formation
2511.9766,2002.2815500000002,114.47255,2372.3145,31.863,2.858,15.9037,29.2243,15.8361,Dawson Canyon Formation
2512.0092,2002.3062,116.348,2362.246,31.6338,3.37505,16.1003,29.081474999999998,15.420175,Dawson Canyon Formation
2512.1616,2002.3554,117.3742,2375.739,31.5449,3.8921,16.2969,28.93865,15.004249999999999,Dawson Canyon Formation
2512.314,2002.4046,112.4202,2367.589,32.6155,4.40915,16.4935,28.795825,14.588325,Dawson Canyon Formation
2512.4026,2002.4292500000001,109.0055,2372.4404999999997,32.9572,4.9262,16.6901,28.653,14.1724,Dawson Canyon Formation
2512.4664,2002.4539,105.5908,2377.292,33.2989,4.6953249999999995,16.9477,28.233275,14.6615,Dawson Canyon Formation
2512.6188,2002.5031,104.5292,2367.498,34.6795,4.464449999999999,17.2053,27.81355,15.150599999999999,Dawson Canyon Formation
2512.7712,2002.5524,107.4662,2377.605,33.0038,4.233575,17.4629,27.393825,15.639699999999998,Dawson Canyon Formation
2512.8171,2002.577,107.0416,2383.9449999999997,32.2582,4.0027,17.7205,26.9741,16.1288,Dawson Canyon Formation
2512.9236,2002.6016,106.617,2390.285,31.5126,4.0389,17.494533333333333,26.1087,16.163966666666667,Dawson Canyon Formation
2513.076,2002.6508,103.1845,2390.62,30.1485,4.0751,17.26856666666667,25.2433,16.199133333333332,Dawson Canyon Formation
2513.2224,2002.67545,102.29990000000001,2384.1605,30.095399999999998,4.1113,17.0426,24.3779,16.2343,Dawson Canyon Formation
2513.2284,2002.7001,101.4153,2377.701,30.0423,4.0295,16.649433333333334,23.804266666666667,19.830666666666666,Dawson Canyon Formation
2513.3808,2002.7493,101.0614,2366.852,29.0643,3.9476999999999998,16.256266666666665,23.230633333333333,23.427033333333334,Dawson Canyon Formation
2513.4519,2002.7739000000001,102.19375,2367.4915,28.5569,3.8659,15.8631,22.657,27.0234,Dawson Canyon Formation
2513.5332,2002.7985,103.3261,2368.131,28.0495,3.9058333333333333,15.329799999999999,22.328766666666667,24.9468,Dawson Canyon Formation
2513.6856,2002.8478,106.5462,2358.327,28.5279,3.9457666666666666,14.7965,22.000533333333333,22.8702,Dawson Canyon Formation
2513.7649,2002.8724,106.5462,2367.866,28.971449999999997,3.9857,14.2632,21.6723,20.7936,Dawson Canyon Formation
2513.838,2002.897,106.5462,2377.405,29.415,3.81245,15.0733,21.8512,18.7563,Dawson Canyon Formation
2513.9904,2002.9462,105.3785,2386.223,29.6797,3.6391999999999998,15.883399999999998,22.030099999999997,16.719,Dawson Canyon Formation
2514.1428,2002.9955,105.06,2407.329,28.5487,3.46595,16.6935,22.209,14.6817,Dawson Canyon Formation
2514.2852,2003.0201,105.5908,2404.9815,28.4399,3.2927,17.5036,22.3879,12.6444,Dawson Canyon Formation
2514.2952,2003.0447,106.1216,2402.634,28.3311,3.102075,17.23245,22.496575,13.080174999999999,Dawson Canyon Formation
2514.4476,2003.0939,108.3509,2395.015,28.344,2.91145,16.9613,22.605249999999998,13.51595,Dawson Canyon Formation
2514.6,2003.1431,109.8724,2387.275,28.4367,2.7208249999999996,16.69015,22.713925,13.951725,Dawson Canyon Formation
2514.6851,2003.16775,110.27935,2381.578,28.712049999999998,2.5302,16.419,22.8226,14.3875,Dawson Canyon Formation
2514.7524,2003.1924,110.6863,2375.881,28.9874,2.6229,16.125233333333334,22.884666666666668,17.815833333333334,Dawson Canyon Formation
2514.9048,2003.2416,110.934,2365.568,29.3823,2.7156,15.831466666666666,22.946733333333334,21.244166666666665,Dawson Canyon Formation
2514.9792,2003.2662,110.8809,2367.0375000000004,30.08765,2.8083,15.5377,23.0088,24.6725,Dawson Canyon Formation
2515.0572,2003.2908,110.8278,2368.507,30.793,2.1403,14.731,22.2449,23.80675,Dawson Canyon Formation
2515.1714,2003.3154,110.65090000000001,2357.7295000000004,30.98285,1.4723,13.9243,21.481,22.941,Dawson Canyon Formation
2515.2096,2003.34,110.474,2346.952,31.1727,2.3781333333333334,13.734466666666666,20.804733333333335,24.2302,Dawson Canyon Formation
2515.362,2003.3893,109.7663,2355.422,32.596,3.2839666666666667,13.544633333333334,20.128466666666668,25.519399999999997,Dawson Canyon Formation
2515.4978,2003.4139,109.64245,2354.9395,31.755,4.1898,13.3548,19.4522,26.8086,Dawson Canyon Formation
2515.5144,2003.4385,109.5186,2354.457,30.914,3.4924,13.684733333333332,18.9831,21.991666666666667,Dawson Canyon Formation
2515.6668,2003.4877,108.8109,2372.61,31.5929,2.795,14.014666666666667,18.514,17.174733333333332,Dawson Canyon Formation
2515.8074,2003.5122999999999,108.2801,2366.4955,31.30005,2.0976,14.3446,18.0449,12.3578,Dawson Canyon Formation
2515.8192,2003.5369,107.7493,2360.381,31.0072,2.1563999999999997,13.48365,15.81945,16.2223,Dawson Canyon Formation
2515.9675,2003.5615,108.4393,2357.7075,31.69415,2.2152,12.6227,13.594,20.0868,Dawson Canyon Formation
2515.9716,2003.5861,109.1293,2355.034,32.3811,2.66776,13.10808,14.1198,19.0904,Dawson Canyon Formation
2516.124,2003.6354,113.9772,2343.501,32.086,3.1203199999999995,13.59346,14.6456,18.094,Dawson Canyon Formation
2516.2764,2003.6846,119.462,2345.416,31.0458,3.5728799999999996,14.07884,15.171399999999998,17.0976,Dawson Canyon Formation
2516.4288,2003.7338,120.9835,2349.037,32.4192,4.02544,14.56422,15.697199999999999,16.1012,Dawson Canyon Formation
2516.5786,2003.7584,119.8335,2351.616,32.72725,4.478,15.0496,16.223,15.1048,Dawson Canyon Formation
2516.5812,2003.783,118.6835,2354.195,33.0353,5.022388888888889,15.63411111111111,23.037411111111112,14.337055555555555,Dawson Canyon Formation
2516.7336,2003.8322,115.0387,2352.038,35.3072,5.566777777777777,16.218622222222223,29.85182222222222,13.56931111111111,Dawson Canyon Formation
2516.886,2003.8814,110.7217,2340.116,34.5549,6.111166666666666,16.80313333333333,36.66623333333333,12.801566666666666,Dawson Canyon Formation
2517.0384,2003.9306,106.9354,2345.841,34.6025,6.655555555555555,17.387644444444444,43.480644444444444,12.033822222222222,Dawson Canyon Formation
2517.1908,2003.9798,104.7769,2355.761,35.2516,7.199944444444444,17.972155555555556,50.29505555555556,11.266077777777777,Dawson Canyon Formation
2517.3432,2004.0291,102.9015,2354.057,33.9084,7.744333333333333,18.556666666666665,57.10946666666666,10.498333333333333,Dawson Canyon Formation
2517.4956,2004.0783,102.6891,2353.372,34.0217,8.288722222222221,19.141177777777777,63.923877777777776,9.730588888888889,Dawson Canyon Formation
2517.648,2004.1275,105.6262,2347.541,33.1941,8.83311111111111,19.72568888888889,70.73828888888889,8.962844444444444,Dawson Canyon Formation
2517.7378,2004.1521,107.3424,2352.8105,34.042249999999996,9.3775,20.3102,77.5527,8.1951,Dawson Canyon Formation
2517.8004,2004.1767,109.0586,2358.08,34.8904,9.1901,20.35595,76.5497,8.3035125,Dawson Canyon Formation
2517.9528,2004.2259,111.6771,2370.354,34.3718,9.002699999999999,20.401699999999998,75.5467,8.411925,Dawson Canyon Formation
2518.1052,2004.2751,110.934,2394.556,34.0054,8.8153,20.44745,74.5437,8.5203375,Dawson Canyon Formation
2518.2576,2004.3243,107.1124,2405.477,34.5588,8.6279,20.4932,73.5407,8.62875,Dawson Canyon Formation
2518.41,2004.3735,104.8831,2384.169,34.0261,8.4405,20.53895,72.5377,8.7371625,Dawson Canyon Formation
2518.5624,2004.4227,105.6262,2356.328,33.5342,8.2531,20.5847,71.5347,8.845575,Dawson Canyon Formation
2518.7148,2004.4719,106.7939,2350.577,33.8893,8.0657,20.63045,70.5317,8.9539875,Dawson Canyon Formation
2518.8423,2004.4965,108.06774999999999,2356.5020000000004,33.64045,7.8783,20.6762,69.5287,9.0624,Dawson Canyon Formation
2518.8672,2004.5211,109.3416,2362.427,33.3916,7.440425,20.5829875,68.9705875,8.868975,Dawson Canyon Formation
2519.0196,2004.5703,114.8972,2376.221,34.9011,7.00255,20.489775,68.412475,8.67555,Dawson Canyon Formation
2519.172,2004.6195,122.2574,2376.872,33.6,6.564675,20.3965625,67.85436250000001,8.482125,Dawson Canyon Formation
2519.3244,2004.6687,129.4407,2376.71,34.7235,6.1268,20.303350000000002,67.29625,8.2887,Dawson Canyon Formation
2519.4768,2004.7179,131.4223,2383.888,32.9894,5.688925,20.2101375,66.7381375,8.095274999999999,Dawson Canyon Formation
2519.6292,2004.7671,127.5299,2404.513,32.2741,5.25105,20.116925,66.180025,7.90185,Dawson Canyon Formation
2519.7816,2004.8163,119.3912,2423.702,32.1592,4.813175,20.0237125,65.62191250000001,7.708425,Dawson Canyon Formation
2519.9023,2004.8409000000001,114.96799999999999,2419.4335,32.546499999999995,4.3753,19.9305,65.0638,7.515,Dawson Canyon Formation
2519.934,2004.8655,110.5448,2415.165,32.9338,4.857744444444444,20.414077777777777,64.97986666666667,8.101822222222221,Dawson Canyon Formation
2520.0864,2004.9147,107.4662,2407.864,32.1384,5.340188888888889,20.897655555555556,64.89593333333333,8.688644444444444,Dawson Canyon Formation
2520.2388,2004.9639,108.2801,2400.182,32.9221,5.822633333333333,21.38123333333333,64.812,9.275466666666667,Dawson Canyon Formation
2520.3912,2005.013,108.4216,2412.102,32.0608,6.305077777777778,21.86481111111111,64.72806666666666,9.862288888888889,Dawson Canyon Formation
2520.5436,2005.0622,108.1031,2420.52,34.21,6.787522222222222,22.348388888888888,64.64413333333334,10.449111111111112,Dawson Canyon Formation
2520.696,2005.1114,108.7578,2402.627,32.7433,7.269966666666667,22.831966666666666,64.56020000000001,11.035933333333332,Dawson Canyon Formation
2520.8484,2005.1606,111.394,2384.259,33.3977,7.752411111111111,23.31554444444444,64.47626666666667,11.622755555555555,Dawson Canyon Formation
2521.0008,2005.2098,118.0288,2374.064,32.3488,8.234855555555555,23.79912222222222,64.39233333333334,12.209577777777778,Dawson Canyon Formation
2521.0972,2005.2344,122.77935,2372.4565000000002,32.15155,8.7173,24.2827,64.3084,12.7964,Dawson Canyon Formation
2521.1532,2005.259,127.5299,2370.849,31.9543,8.700877777777778,24.267633333333333,64.79873333333335,12.566888888888888,Dawson Canyon Formation
2521.3056,2005.3082,131.7054,2375.455,31.4156,8.684455555555555,24.252566666666667,65.28906666666667,12.337377777777778,Dawson Canyon Formation
2521.458,2005.3574,126.6452,2370.201,32.0083,8.668033333333334,24.237499999999997,65.77940000000001,12.107866666666666,Dawson Canyon Formation
2521.6104,2005.4066,119.6743,2394.433,31.5132,8.65161111111111,24.22243333333333,66.26973333333333,11.878355555555556,Dawson Canyon Formation
2521.7628,2005.4558,116.3834,2404.381,31.335,8.635188888888889,24.207366666666665,66.76006666666667,11.648844444444444,Dawson Canyon Formation
2521.9152,2005.505,115.3148,2409.758,30.1297,8.618766666666666,24.1923,67.2504,11.419333333333334,Dawson Canyon Formation
2522.0676,2005.5543,115.3376,2390.625,29.943,8.602344444444444,24.17723333333333,67.74073333333334,11.189822222222222,Dawson Canyon Formation
2522.22,2005.6035,113.0923,2401.674,29.65,8.585922222222221,24.162166666666664,68.23106666666666,10.96031111111111,Dawson Canyon Formation
2522.2595,2005.6281,112.2139,2397.5185,29.990850000000002,8.5695,24.1471,68.7214,10.7308,Dawson Canyon Formation
2522.3724,2005.6527,111.3355,2393.363,30.3317,8.067914285714286,23.908871428571427,67.68544285714286,10.566785714285714,Dawson Canyon Formation
2522.5248,2005.7019,114.101,2399.021,30.644,7.566328571428571,23.670642857142855,66.64948571428572,10.402771428571429,Dawson Canyon Formation
2522.6772,2005.7512,114.4903,2389.709,29.654,7.064742857142857,23.432414285714284,65.61352857142857,10.238757142857143,Dawson Canyon Formation
2522.8296,2005.8004,113.1279,2404.905,29.6962,6.5631571428571425,23.194185714285716,64.57757142857143,10.074742857142859,Dawson Canyon Formation
2522.982,2005.8496,114.6141,2409.812,28.7117,6.061571428571428,22.955957142857145,63.54161428571429,9.910728571428573,Dawson Canyon Formation
2523.1344,2005.8989,118.1527,2415.029,29.2444,5.559985714285714,22.717728571428573,62.505657142857146,9.746714285714287,Dawson Canyon Formation
2523.2446,2005.9234999999999,121.40815,2405.9645,28.640099999999997,5.0584,22.4795,61.4697,9.5827,Dawson Canyon Formation
2523.2868,2005.9481,124.6636,2396.9,28.0358,5.317933333333333,22.630144444444447,61.74534444444445,9.753811111111112,Dawson Canyon Formation
2523.4392,2005.9973,127.9191,2394.335,29.3444,5.577466666666666,22.78078888888889,62.020988888888894,9.924922222222223,Dawson Canyon Formation
2523.5916,2006.0466,121.2312,2398.962,30.7627,5.837,22.931433333333334,62.29663333333333,10.096033333333335,Dawson Canyon Formation
2523.744,2006.0958,113.0218,2395.238,32.3865,6.096533333333333,23.08207777777778,62.57227777777778,10.267144444444446,Dawson Canyon Formation
2523.8964,2006.1451,113.2695,2400.457,31.6946,6.356066666666667,23.232722222222222,62.84792222222222,10.438255555555555,Dawson Canyon Formation
2524.0488,2006.1943,119.8335,2379.184,30.1498,6.6156,23.383366666666667,63.12356666666667,10.609366666666666,Dawson Canyon Formation
2524.2012,2006.2436,125.2475,2394.159,30.251,6.875133333333333,23.534011111111113,63.39921111111111,10.780477777777778,Dawson Canyon Formation
2524.3536,2006.2928,124.9998,2396.754,30.2663,7.134666666666666,23.684655555555555,63.67485555555555,10.951588888888889,Dawson Canyon Formation
2524.3818,2006.31745,122.46975,2404.6165,30.43705,7.3942,23.8353,63.9505,11.1227,Dawson Canyon Formation
2524.506,2006.3421,119.9397,2412.479,30.6078,7.636455555555555,23.4858,64.85617777777777,10.7292,Dawson Canyon Formation
2524.6584,2006.3914,114.331,2413.401,30.4792,7.8787111111111106,23.136300000000002,65.76185555555556,10.3357,Dawson Canyon Formation
2524.8108,2006.4406,111.1463,2408.994,32.3924,8.120966666666666,22.7868,66.66753333333334,9.9422,Dawson Canyon Formation
2524.9632,2006.4899,111.6417,2403.988,32.581,8.363222222222221,22.4373,67.5732111111111,9.5487,Dawson Canyon Formation
2525.1156,2006.5392,114.0126,2401.079,32.6508,8.605477777777779,22.0878,68.47888888888889,9.1552,Dawson Canyon Formation
2525.268,2006.5885,115.7288,2379.28,32.007,8.847733333333334,21.738300000000002,69.38456666666667,8.7617,Dawson Canyon Formation
2525.4204,2006.6377,117.445,2363.195,31.7882,9.08998888888889,21.388800000000003,70.29024444444445,8.3682,Dawson Canyon Formation
2525.5728,2006.687,118.0642,2344.521,33.0349,9.332244444444445,21.0393,71.19592222222222,7.9747,Dawson Canyon Formation
2525.6033,2006.71165,117.0115,2351.4345000000003,32.543,9.5745,20.6898,72.1016,7.5812,Dawson Canyon Formation
2525.7252,2006.7363,115.9588,2358.348,32.0511,9.486325,20.7016625,71.94365,7.93895,Dawson Canyon Formation
2525.8776,2006.7856,114.4903,2355.586,34.1852,9.398150000000001,20.713525,71.7857,8.2967,Dawson Canyon Formation
2526.03,2006.8349,116.9496,2371.614,33.8841,9.309975,20.7253875,71.62775,8.65445,Dawson Canyon Formation
2526.1824,2006.8842,121.4966,2383.001,34.6046,9.2218,20.737250000000003,71.46979999999999,9.0122,Dawson Canyon Formation
2526.3348,2006.9335,124.8052,2405.27,31.7427,9.133625,20.749112500000003,71.31184999999999,9.36995,Dawson Canyon Formation
2526.4872,2006.9828,125.2652,2394.865,31.9969,9.045449999999999,20.760975000000002,71.1539,9.727699999999999,Dawson Canyon Formation
2526.6396,2007.0321,120.2404,2378.296,33.1891,8.957275,20.7728375,70.99595,10.08545,Dawson Canyon Formation
2526.7498,2007.05675,115.5341,2370.474,34.02045,8.8691,20.7847,70.838,10.4432,Dawson Canyon Formation
2526.792,2007.0814,110.8278,2362.652,34.8518,8.7943125,20.8796125,70.07464999999999,10.4022375,Dawson Canyon Formation
2526.9444,2007.1307,105.98,2342.763,33.9507,8.719524999999999,20.974525,69.31129999999999,10.361275,Dawson Canyon Formation
2527.0968,2007.18,110.2263,2358.313,33.7892,8.6447375,21.0694375,68.54795,10.3203125,Dawson Canyon Formation
2527.2492,2007.2293,118.8427,2366.491,35.8288,8.569949999999999,21.16435,67.7846,10.27935,Dawson Canyon Formation
2527.4016,2007.2786,124.239,2400.641,37.618,8.4951625,21.259262500000002,67.02125,10.2383875,Dawson Canyon Formation
2527.554,2007.3279,125.1767,2395.218,35.3338,8.420375,21.354175,66.2579,10.197425,Dawson Canyon Formation
2527.7064,2007.3772,126.256,2413.423,32.2067,8.345587499999999,21.4490875,65.49455,10.1564625,Dawson Canyon Formation
2527.8171,2007.4018999999998,127.1672,2412.1139999999996,31.0708,8.2708,21.544,64.7312,10.1155,Dawson Canyon Formation
2527.8588,2007.4266,128.0784,2410.805,29.9349,8.3372,21.706688888888888,64.98991111111111,10.159555555555556,Dawson Canyon Formation
2528.0112,2007.4759,128.1314,2410.229,28.9377,8.403599999999999,21.86937777777778,65.24862222222222,10.203611111111112,Dawson Canyon Formation
2528.1636,2007.5252,124.8936,2414.662,29.037,8.469999999999999,22.032066666666665,65.50733333333334,10.247666666666667,Dawson Canyon Formation
2528.316,2007.5746,120.9481,2401.648,28.5854,8.536399999999999,22.194755555555556,65.76604444444445,10.291722222222223,Dawson Canyon Formation
2528.4684,2007.6239,123.0713,2425.25,28.7469,8.6028,22.357444444444443,66.02475555555556,10.335777777777778,Dawson Canyon Formation
2528.6208,2007.6732,129.6884,2400.465,29.2634,8.6692,22.520133333333334,66.28346666666667,10.379833333333334,Dawson Canyon Formation
2528.7732,2007.7226,132.8731,2407.269,28.9185,8.7356,22.68282222222222,66.54217777777778,10.42388888888889,Dawson Canyon Formation
2528.9256,2007.7719,131.1038,2398.846,29.0632,8.802,22.84551111111111,66.80088888888889,10.467944444444445,Dawson Canyon Formation
2528.9556,2007.7966000000001,129.9361,2397.8375,28.8628,8.8684,23.0082,67.0596,10.512,Dawson Canyon Formation
2529.078,2007.8213,128.7684,2396.829,28.6624,8.689528571428571,22.996585714285715,66.06244285714286,10.580457142857144,Dawson Canyon Formation
2529.2304,2007.8706,130.1838,2396.591,29.8846,8.510657142857143,22.984971428571427,65.06528571428572,10.648914285714286,Dawson Canyon Formation
2529.3828,2007.92,131.7054,2365.999,30.4171,8.331785714285713,22.973357142857143,64.06812857142857,10.717371428571429,Dawson Canyon Formation
2529.5352,2007.9693,129.3345,2383.063,31.8999,8.152914285714285,22.961742857142855,63.07097142857143,10.78582857142857,Dawson Canyon Formation
2529.6876,2008.0187,126.0083,2385.906,30.6979,7.974042857142857,22.95012857142857,62.07381428571429,10.854285714285714,Dawson Canyon Formation
2529.84,2008.068,122.3636,2400.478,31.0514,7.795171428571429,22.938514285714284,61.076657142857144,10.922742857142856,Dawson Canyon Formation
2529.9285,2008.0927000000001,119.6035,2393.5825,30.82695,7.6163,22.9269,60.0795,10.9912,Dawson Canyon Formation
2529.9924,2008.1174,116.8434,2386.687,30.6025,7.831955555555555,23.02331111111111,60.78747777777778,10.915299999999998,Dawson Canyon Formation
2530.1448,2008.1668,113.0925,2381.043,32.36,8.047611111111111,23.119722222222222,61.49545555555556,10.8394,Dawson Canyon Formation
2530.2972,2008.2161,111.0578,2360.097,31.0773,8.263266666666667,23.21613333333333,62.20343333333334,10.763499999999999,Dawson Canyon Formation
2530.4496,2008.2655,110.0847,2360.851,30.6285,8.478922222222222,23.312544444444445,62.911411111111114,10.6876,Dawson Canyon Formation
2530.602,2008.3149,112.6856,2381.878,29.5187,8.694577777777777,23.408955555555554,63.61938888888889,10.611699999999999,Dawson Canyon Formation
2530.7544,2008.3643,115.3218,2407.428,30.2882,8.910233333333334,23.505366666666667,64.32736666666668,10.5358,Dawson Canyon Formation
2530.9068,2008.4136,116.1711,2409.614,30.9184,9.12588888888889,23.601777777777777,65.03534444444445,10.4599,Dawson Canyon Formation
